timestamp,segment_id,pressure,temperature,vibration,flow_rate
2025-03-15 11:02:05,A5,6.98,24.2,0.001,143.6
2025-03-15 11:02:05,A6,9.21,24.3,0.047,187.2
2025-03-15 11:02:05,A7,9.04,22.4,0,139.3
2025-03-15 11:02:05,A8,8.31,22.6,0.0,247.7
2025-03-15 11:02:05,A9,8.44,24.4,0.076,180.9
2025-03-15 11:02:05,A10,9.25,24.0,0.002,193.9
2025-03-15 11:02:06,A1,8.57,19.0,0,164.7
2025-03-15 11:02:06,A2,7.92,23.2,0,147.3
2025-03-15 11:02:06,A3,10.91,21.4,0.01,132.4
2025-03-15 11:02:06,A4,6.31,21.8,0.083,206.1
2025-03-15 11:02:06,A5,6.97,24.2,0,143.1
2025-03-15 11:02:06,A6,9.23,24.3,0.048,186.5
2025-03-15 11:02:06,A7,9.05,22.4,0,139.5
2025-03-15 11:02:06,A8,8.31,22.6,0,247.8
2025-03-15 11:02:06,A9,8.42,24.4,0.076,181.3
2025-03-15 11:02:06,A10,9.27,24.0,0.001,194.1
2025-03-15 11:02:07,A1,8.58,19.0,0,163.7
2025-03-15 11:02:07,A2,7.94,23.2,0,147.7
2025-03-15 11:02:07,A3,10.89,21.3,0.01,131.7
2025-03-15 11:02:07,A4,6.31,21.8,0.085,205.9
2025-03-15 11:02:07,A5,6.95,24.3,0,142.6
2025-03-15 11:02:07,A6,9.25,24.3,0.047,187.4
2025-03-15 11:02:07,A7,9.05,22.4,0.001,139.8
2025-03-15 11:02:07,A8,8.31,22.5,0,248.4
2025-03-15 11:02:07,A9,8.44,24.4,0.077,181.4
2025-03-15 11:02:07,A10,9.27,23.9,0,194.7
2025-03-15 11:02:08,A1,8.57,18.9,0,163.9
2025-03-15 11:02:08,A2,7.94,23.2,0,147.5
2025-03-15 11:02:08,A3,10.89,21.2,0.009,131.4
2025-03-15 11:02:08,A4,6.26,21.9,0.084,206.2
2025-03-15 11:02:08,A5,6.96,24.4,0,142.9
2025-03-15 11:02:08,A6,9.24,24.3,0.046,188.1
2025-03-15 11:02:08,A7,9.06,22.4,0,139.3
2025-03-15 11:02:08,A8,8.32,22.5,0,249.5
2025-03-15 11:02:08,A9,8.42,24.4,0.079,182.4
2025-03-15 11:02:08,A10,9.27,23.9,0,194.4
2025-03-15 11:02:09,A1,8.59,18.9,0,164.1
2025-03-15 11:02:09,A2,7.94,23.2,0,146.9
2025-03-15 11:02:09,A3,10.89,21.2,0.01,130.5
2025-03-15 11:02:09,A4,6.28,22.0,0.087,206.5
2025-03-15 11:02:09,A5,6.94,24.4,0,142.5
2025-03-15 11:02:09,A6,9.2,24.4,0.047,188.1
2025-03-15 11:02:09,A7,9.05,22.5,0,139.0
2025-03-15 11:02:09,A8,8.36,22.5,0,249.8
2025-03-15 11:02:09,A9,8.41,24.3,0.078,181.5
2025-03-15 11:02:09,A10,9.26,23.9,0.001,194.2
2025-03-15 11:02:10,A1,8.59,18.9,0,164.3
2025-03-15 11:02:10,A2,7.92,23.2,0.001,147.3
2025-03-15 11:02:10,A3,10.89,21.2,0.01,130.3
2025-03-15 11:02:10,A4,6.27,22.0,0.085,207.0
2025-03-15 11:02:10,A5,6.96,24.3,0,142.4
2025-03-15 11:02:10,A6,9.2,24.3,0.048,188.0
2025-03-15 11:02:10,A7,9.04,22.4,0,139.0
2025-03-15 11:02:10,A8,8.35,22.5,0,250.0
2025-03-15 11:02:10,A9,8.39,24.3,0.08,181.4
2025-03-15 11:02:10,A10,9.29,24.0,0.001,194.5
2025-03-15 11:02:11,A1,8.59,18.9,0,163.3
2025-03-15 11:02:11,A2,7.91,23.2,0,147.2
2025-03-15 11:02:11,A3,10.91,21.3,0.01,130.8
2025-03-15 11:02:11,A4,6.26,22.1,0.086,207.1
2025-03-15 11:02:11,A5,6.96,24.3,0,142.5
2025-03-15 11:02:11,A6,9.2,24.3,0.048,187.8
2025-03-15 11:02:11,A7,9.04,22.4,0,138.4
2025-03-15 11:02:11,A8,8.39,22.5,0,250.0
2025-03-15 11:02:11,A9,8.4,24.2,0.081,180.6
2025-03-15 11:02:11,A10,9.28,24.0,0.001,194.7
2025-03-15 11:02:12,A1,8.59,18.9,0,163.7
2025-03-15 11:02:12,A2,7.88,23.1,0,147.4
2025-03-15 11:02:12,A3,10.91,21.2,0.011,130.3
2025-03-15 11:02:12,A4,6.27,22.1,0.087,207.6
2025-03-15 11:02:12,A5,6.96,24.4,0.0,142.7
2025-03-15 11:02:12,A6,9.22,24.3,0.049,188.2
2025-03-15 11:02:12,A7,9.03,22.4,0,137.1
2025-03-15 11:02:12,A8,8.39,22.5,0,250.2
2025-03-15 11:02:12,A9,8.38,24.4,0.081,180.1
2025-03-15 11:02:12,A10,9.27,24.0,0,194.3
2025-03-15 11:02:13,A1,8.57,18.9,0,163.8
2025-03-15 11:02:13,A2,7.86,23.1,0,147.3
2025-03-15 11:02:13,A3,10.88,21.2,0.011,130.1
2025-03-15 11:02:13,A4,6.27,22.1,0.087,206.8
2025-03-15 11:02:13,A5,6.96,24.3,0.001,142.2
2025-03-15 11:02:13,A6,9.27,24.4,0.049,189.0
2025-03-15 11:02:13,A7,9.05,22.4,0.001,137.0
2025-03-15 11:02:13,A8,8.36,22.6,0,249.5
2025-03-15 11:02:13,A9,8.4,24.3,0.08,178.9
2025-03-15 11:02:13,A10,9.27,24.0,0,194.4
2025-03-15 11:02:14,A1,8.57,18.9,0.001,163.8
2025-03-15 11:02:14,A2,7.86,23.2,0,146.7
2025-03-15 11:02:14,A3,10.88,21.2,0.01,130.1
2025-03-15 11:02:14,A4,6.26,22.0,0.087,206.9
2025-03-15 11:02:14,A5,6.96,24.4,0.001,141.7
2025-03-15 11:02:14,A6,9.31,24.5,0.048,189.3
2025-03-15 11:02:14,A7,9.03,22.4,0.001,136.8
2025-03-15 11:02:14,A8,8.33,22.5,0.001,249.3
2025-03-15 11:02:14,A9,8.4,24.3,0.082,178.9
2025-03-15 11:02:14,A10,9.27,24.1,0,194.2
2025-03-15 11:02:15,A1,8.55,18.8,0,163.8
2025-03-15 11:02:15,A2,7.83,23.2,0,146.6
2025-03-15 11:02:15,A3,10.92,21.2,0.01,129.4
2025-03-15 11:02:15,A4,6.26,22.0,0.085,207.5
2025-03-15 11:02:15,A5,6.94,24.4,0.001,141.6
2025-03-15 11:02:15,A6,9.31,24.4,0.048,189.4
2025-03-15 11:02:15,A7,9.0,22.4,0.001,136.4
2025-03-15 11:02:15,A8,8.25,22.5,0.0,249.8
2025-03-15 11:02:15,A9,8.42,24.4,0.08,178.9
2025-03-15 11:02:15,A10,9.29,24.1,0,193.9
2025-03-15 11:02:16,A1,8.56,18.7,0,163.1
2025-03-15 11:02:16,A2,7.85,23.1,0,146.3
2025-03-15 11:02:16,A3,10.95,21.1,0.011,129.1
2025-03-15 11:02:16,A4,6.26,21.9,0.086,207.4
2025-03-15 11:02:16,A5,6.92,24.4,0.001,141.8
2025-03-15 11:02:16,A6,9.31,24.4,0.048,188.9
2025-03-15 11:02:16,A7,9.01,22.4,0.001,136.0
2025-03-15 11:02:16,A8,8.29,22.5,0.002,250.0
2025-03-15 11:02:16,A9,8.42,24.4,0.08,179.6
2025-03-15 11:02:16,A10,9.28,24.0,0,193.1
2025-03-15 11:02:17,A1,8.58,18.8,0.001,162.5
2025-03-15 11:02:17,A2,7.82,23.1,0.0,146.1
2025-03-15 11:02:17,A3,10.95,21.1,0.012,129.2
2025-03-15 11:02:17,A4,6.26,21.9,0.086,207.5
2025-03-15 11:02:17,A5,6.94,24.5,0.003,141.5
2025-03-15 11:02:17,A6,9.36,24.3,0.046,189.5
2025-03-15 11:02:17,A7,9.04,22.4,0,136.2
2025-03-15 11:02:17,A8,8.31,22.4,0.002,250.6
2025-03-15 11:02:17,A9,8.45,24.4,0.08,179.2
2025-03-15 11:02:17,A10,9.3,24.0,0,192.0
2025-03-15 11:02:18,A1,8.56,18.7,0.0,161.4
2025-03-15 11:02:18,A2,7.8,23.1,0,145.9
2025-03-15 11:02:18,A3,10.95,21.1,0.012,128.6
2025-03-15 11:02:18,A4,6.27,21.8,0.085,207.8
2025-03-15 11:02:18,A5,6.94,24.5,0.002,141.5
2025-03-15 11:02:18,A6,9.38,24.3,0.046,189.5
2025-03-15 11:02:18,A7,9.04,22.5,0,135.7
2025-03-15 11:02:18,A8,8.28,22.3,0.001,251.2
2025-03-15 11:02:18,A9,8.46,24.3,0.081,179.6
2025-03-15 11:02:18,A10,9.32,24.0,0.0,192.7
2025-03-15 11:02:19,A1,8.58,18.8,0,161.4
2025-03-15 11:02:19,A2,7.81,23.1,0.001,146.2
2025-03-15 11:02:19,A3,10.92,21.0,0.013,128.1
2025-03-15 11:02:19,A4,6.29,21.8,0.087,207.6
2025-03-15 11:02:19,A5,6.95,24.5,0,141.5
2025-03-15 11:02:19,A6,9.36,24.3,0.046,189.1
2025-03-15 11:02:19,A7,9.06,22.5,0,135.4
2025-03-15 11:02:19,A8,8.3,22.3,0.0,251.9
2025-03-15 11:02:19,A9,8.46,24.4,0.081,179.6
2025-03-15 11:02:19,A10,9.33,24.0,0.0,192.5
2025-03-15 11:02:20,A1,8.59,18.8,0.001,161.4
2025-03-15 11:02:20,A2,7.82,23.1,0,146.6
2025-03-15 11:02:20,A3,10.89,21.1,0.013,127.7
2025-03-15 11:02:20,A4,6.27,21.8,0.087,207.4
2025-03-15 11:02:20,A5,6.97,24.5,0,141.1
2025-03-15 11:02:20,A6,9.36,24.3,0.046,188.7
2025-03-15 11:02:20,A7,9.07,22.5,0.001,135.3
2025-03-15 11:02:20,A8,8.28,22.4,0,251.9
2025-03-15 11:02:20,A9,8.43,24.3,0.083,179.4
2025-03-15 11:02:20,A10,9.33,24.0,0,191.8
2025-03-15 11:02:21,A1,8.59,18.9,0.001,160.4
2025-03-15 11:02:21,A2,7.84,23.2,0,147.1
2025-03-15 11:02:21,A3,10.91,21.1,0.013,127.7
2025-03-15 11:02:21,A4,6.26,21.8,0.088,207.4
2025-03-15 11:02:21,A5,6.98,24.6,0.001,142.1
2025-03-15 11:02:21,A6,9.42,24.3,0.046,189.5
2025-03-15 11:02:21,A7,9.09,22.6,0.001,134.8
2025-03-15 11:02:21,A8,8.29,22.4,0,252.8
2025-03-15 11:02:21,A9,8.41,24.3,0.084,179.3
2025-03-15 11:02:21,A10,9.33,24.0,0.001,191.9
2025-03-15 11:02:22,A1,8.62,18.9,0.0,160.2
2025-03-15 11:02:22,A2,7.83,23.1,0,146.8
2025-03-15 11:02:22,A3,10.87,21.1,0.013,128.1
2025-03-15 11:02:22,A4,6.26,21.9,0.09,207.3
2025-03-15 11:02:22,A5,7.0,24.5,0,141.5
2025-03-15 11:02:22,A6,9.46,24.4,0.046,189.9
2025-03-15 11:02:22,A7,9.13,22.6,0.001,135.6
2025-03-15 11:02:22,A8,8.3,22.4,0,253.1
2025-03-15 11:02:22,A9,8.43,24.3,0.086,179.2
2025-03-15 11:02:22,A10,9.29,24.0,0.002,191.0
2025-03-15 11:02:23,A1,8.65,18.8,0,160.9
2025-03-15 11:02:23,A2,7.84,23.2,0,147.7
2025-03-15 11:02:23,A3,10.9,21.0,0.013,127.9
2025-03-15 11:02:23,A4,6.23,21.9,0.089,207.3
2025-03-15 11:02:23,A5,7.02,24.5,0,141.2
2025-03-15 11:02:23,A6,9.46,24.4,0.047,189.9
2025-03-15 11:02:23,A7,9.1,22.6,0.001,134.1
2025-03-15 11:02:23,A8,8.29,22.5,0.001,253.3
2025-03-15 11:02:23,A9,8.42,24.2,0.087,180.0
2025-03-15 11:02:23,A10,9.3,23.9,0.004,190.7
2025-03-15 11:02:24,A1,8.62,18.8,0,160.8
2025-03-15 11:02:24,A2,7.83,23.2,0,148.2
2025-03-15 11:02:24,A3,10.91,21.1,0.012,127.2
2025-03-15 11:02:24,A4,6.2,21.9,0.091,208.2
2025-03-15 11:02:24,A5,7.04,24.4,0,142.1
2025-03-15 11:02:24,A6,9.49,24.4,0.046,189.5
2025-03-15 11:02:24,A7,9.13,22.6,0.0,133.2
2025-03-15 11:02:24,A8,8.27,22.5,0.0,253.6
2025-03-15 11:02:24,A9,8.4,24.2,0.089,180.2
2025-03-15 11:02:24,A10,9.33,23.9,0.004,191.1
2025-03-15 11:02:25,A1,8.65,18.8,0.0,160.7
2025-03-15 11:02:25,A2,7.87,23.2,0,148.5
2025-03-15 11:02:25,A3,10.91,21.1,0.012,127.2
2025-03-15 11:02:25,A4,6.23,21.9,0.091,208.8
2025-03-15 11:02:25,A5,7.05,24.3,0,142.0
2025-03-15 11:02:25,A6,9.48,24.3,0.047,189.9
2025-03-15 11:02:25,A7,9.17,22.6,0,133.8
2025-03-15 11:02:25,A8,8.27,22.5,0,253.6
2025-03-15 11:02:25,A9,8.4,24.2,0.089,180.2
2025-03-15 11:02:25,A10,9.31,23.9,0.001,191.5
2025-03-15 11:02:26,A1,8.64,18.7,0,160.7
2025-03-15 11:02:26,A2,7.89,23.2,0,148.3
2025-03-15 11:02:26,A3,10.9,21.1,0.013,127.1
2025-03-15 11:02:26,A4,6.25,21.8,0.092,209.3
2025-03-15 11:02:26,A5,7.02,24.4,0,142.2
2025-03-15 11:02:26,A6,9.5,24.4,0.046,189.9
2025-03-15 11:02:26,A7,9.16,22.6,0.0,134.1
2025-03-15 11:02:26,A8,8.25,22.6,0,253.7
2025-03-15 11:02:26,A9,8.4,24.3,0.089,180.1
2025-03-15 11:02:26,A10,9.34,23.9,0.001,191.6
2025-03-15 11:02:27,A1,8.61,18.7,0,160.8
2025-03-15 11:02:27,A2,7.86,23.2,0,148.7
2025-03-15 11:02:27,A3,10.94,21.0,0.011,127.0
2025-03-15 11:02:27,A4,6.24,21.7,0.093,209.9
2025-03-15 11:02:27,A5,7.03,24.3,0,142.5
2025-03-15 11:02:27,A6,9.51,24.4,0.045,190.5
2025-03-15 11:02:27,A7,9.13,22.6,0.0,133.6
2025-03-15 11:02:27,A8,8.26,22.7,0,254.3
2025-03-15 11:02:27,A9,8.42,24.2,0.09,180.4
2025-03-15 11:02:27,A10,9.38,24.0,0.001,192.0
2025-03-15 11:02:28,A1,8.6,18.7,0,160.8
2025-03-15 11:02:28,A2,7.87,23.2,0,147.9
2025-03-15 11:02:28,A3,10.94,21.0,0.011,126.7
2025-03-15 11:02:28,A4,6.21,21.7,0.093,210.4
2025-03-15 11:02:28,A5,7.06,24.2,0,142.0
2025-03-15 11:02:28,A6,9.52,24.4,0.045,190.2
2025-03-15 11:02:28,A7,9.11,22.6,0,133.5
2025-03-15 11:02:28,A8,8.26,22.6,0,254.9
2025-03-15 11:02:28,A9,8.42,24.2,0.09,180.3
2025-03-15 11:02:28,A10,9.36,24.0,0.002,191.8
2025-03-15 11:02:29,A1,8.58,18.7,0,160.5
2025-03-15 11:02:29,A2,7.85,23.3,0,148.4
2025-03-15 11:02:29,A3,10.96,21.0,0.011,126.8
2025-03-15 11:02:29,A4,6.2,21.8,0.093,210.6
2025-03-15 11:02:29,A5,7.04,24.3,0,142.1
2025-03-15 11:02:29,A6,9.53,24.4,0.044,190.4
2025-03-15 11:02:29,A7,9.13,22.6,0,133.3
2025-03-15 11:02:29,A8,8.26,22.6,0.0,255.4
2025-03-15 11:02:29,A9,8.41,24.2,0.09,181.1
2025-03-15 11:02:29,A10,9.37,23.9,0.001,191.5
2025-03-15 11:02:30,A1,8.58,18.6,0,161.2
2025-03-15 11:02:30,A2,7.81,23.4,0.001,148.0
2025-03-15 11:02:30,A3,10.99,21.0,0.013,126.6
2025-03-15 11:02:30,A4,6.2,21.9,0.094,211.0
2025-03-15 11:02:30,A5,7.02,24.3,0,141.7
2025-03-15 11:02:30,A6,9.55,24.4,0.045,190.3
2025-03-15 11:02:30,A7,9.13,22.6,0.001,133.9
2025-03-15 11:02:30,A8,8.25,22.6,0,255.2
2025-03-15 11:02:30,A9,8.38,24.3,0.09,180.3
2025-03-15 11:02:30,A10,9.35,23.9,0.001,191.4
2025-03-15 11:02:31,A1,8.61,18.6,0.0,160.1
2025-03-15 11:02:31,A2,7.79,23.4,0.0,147.8
2025-03-15 11:02:31,A3,10.97,21.1,0.014,126.3
2025-03-15 11:02:31,A4,6.21,22.0,0.095,211.9
2025-03-15 11:02:31,A5,7.03,24.3,0.0,141.3
2025-03-15 11:02:31,A6,9.54,24.5,0.045,190.5
2025-03-15 11:02:31,A7,9.12,22.7,0,134.7
2025-03-15 11:02:31,A8,8.22,22.6,0,256.0
2025-03-15 11:02:31,A9,8.4,24.2,0.091,179.6
2025-03-15 11:02:31,A10,9.34,23.9,0.001,192.1
2025-03-15 11:02:32,A1,8.63,18.7,0,160.3
2025-03-15 11:02:32,A2,7.79,23.5,0,147.5
2025-03-15 11:02:32,A3,10.98,21.1,0.012,125.3
2025-03-15 11:02:32,A4,6.23,21.9,0.094,212.5
2025-03-15 11:02:32,A5,7.01,24.3,0,140.9
2025-03-15 11:02:32,A6,9.53,24.4,0.046,191.1
2025-03-15 11:02:32,A7,9.13,22.7,0.0,134.0
2025-03-15 11:02:32,A8,8.25,22.6,0.001,255.6
2025-03-15 11:02:32,A9,8.4,24.2,0.091,180.1
2025-03-15 11:02:32,A10,9.35,23.8,0.001,192.3
2025-03-15 11:02:33,A1,8.66,18.7,0,159.7
2025-03-15 11:02:33,A2,7.77,23.5,0,147.5
2025-03-15 11:02:33,A3,11.0,21.1,0.011,125.3
2025-03-15 11:02:33,A4,6.21,21.8,0.093,212.8
2025-03-15 11:02:33,A5,7.03,24.4,0,140.7
2025-03-15 11:02:33,A6,9.54,24.4,0.046,191.1
2025-03-15 11:02:33,A7,9.12,22.7,0,132.8
2025-03-15 11:02:33,A8,8.24,22.6,0,255.3
2025-03-15 11:02:33,A9,8.4,24.2,0.09,179.6
2025-03-15 11:02:33,A10,9.37,23.8,0.001,192.6
2025-03-15 11:02:34,A1,8.66,18.7,0,159.7
2025-03-15 11:02:34,A2,7.77,23.4,0,147.3
2025-03-15 11:02:34,A3,10.99,21.0,0.012,125.4
2025-03-15 11:02:34,A4,6.2,21.9,0.092,212.0
2025-03-15 11:02:34,A5,7.01,24.4,0.0,140.9
2025-03-15 11:02:34,A6,9.54,24.4,0.046,191.5
2025-03-15 11:02:34,A7,9.12,22.8,0.001,132.9
2025-03-15 11:02:34,A8,8.24,22.6,0.001,255.4
2025-03-15 11:02:34,A9,8.43,24.2,0.091,179.8
2025-03-15 11:02:34,A10,9.36,23.8,0.002,192.1
2025-03-15 11:02:35,A1,8.68,18.8,0,158.3
2025-03-15 11:02:35,A2,7.77,23.4,0.0,147.0
2025-03-15 11:02:35,A3,10.99,21.0,0.012,125.2
2025-03-15 11:02:35,A4,6.2,21.9,0.092,212.6
2025-03-15 11:02:35,A5,7.02,24.4,0,140.9
2025-03-15 11:02:35,A6,9.54,24.3,0.046,190.1
2025-03-15 11:02:35,A7,9.13,22.8,0.0,133.5
2025-03-15 11:02:35,A8,8.25,22.5,0.001,254.9
2025-03-15 11:02:35,A9,8.43,24.1,0.091,179.9
2025-03-15 11:02:35,A10,9.4,23.8,0.001,191.6
2025-03-15 11:02:36,A1,8.67,18.8,0,158.1
2025-03-15 11:02:36,A2,7.77,23.4,0.002,146.8
2025-03-15 11:02:36,A3,11.0,21.0,0.012,124.7
2025-03-15 11:02:36,A4,6.17,21.9,0.093,212.9
2025-03-15 11:02:36,A5,7.0,24.4,0,140.2
2025-03-15 11:02:36,A6,9.56,24.3,0.047,190.0
2025-03-15 11:02:36,A7,9.11,22.8,0,133.0
2025-03-15 11:02:36,A8,8.27,22.5,0.001,254.5
2025-03-15 11:02:36,A9,8.45,24.1,0.09,179.7
2025-03-15 11:02:36,A10,9.39,23.8,0.0,192.2
2025-03-15 11:02:37,A1,8.66,18.8,0.0,159.1
2025-03-15 11:02:37,A2,7.78,23.4,0.0,147.1
2025-03-15 11:02:37,A3,10.98,21.1,0.011,124.9
2025-03-15 11:02:37,A4,6.21,22.0,0.093,212.9
2025-03-15 11:02:37,A5,7.02,24.5,0.001,139.9
2025-03-15 11:02:37,A6,9.54,24.4,0.046,189.7
2025-03-15 11:02:37,A7,9.1,22.8,0,133.4
2025-03-15 11:02:37,A8,8.25,22.6,0.001,254.8
2025-03-15 11:02:37,A9,8.41,24.0,0.091,179.9
2025-03-15 11:02:37,A10,9.39,23.8,0.0,192.2
2025-03-15 11:02:38,A1,8.63,18.9,0.0,158.9
2025-03-15 11:02:38,A2,7.79,23.3,0,147.3
2025-03-15 11:02:38,A3,10.94,21.1,0.009,124.4
2025-03-15 11:02:38,A4,6.24,21.9,0.095,213.4
2025-03-15 11:02:38,A5,7.02,24.5,0.001,140.7
2025-03-15 11:02:38,A6,9.56,24.4,0.046,189.8
2025-03-15 11:02:38,A7,9.09,22.9,0,133.7
2025-03-15 11:02:38,A8,8.25,22.6,0,255.0
2025-03-15 11:02:38,A9,8.41,24.0,0.092,180.7
2025-03-15 11:02:38,A10,9.42,23.9,0.001,191.7
2025-03-15 11:02:39,A1,8.66,18.9,0,159.0
2025-03-15 11:02:39,A2,7.79,23.3,0,147.8
2025-03-15 11:02:39,A3,10.95,21.1,0.01,124.1
2025-03-15 11:02:39,A4,6.25,22.0,0.095,213.0
2025-03-15 11:02:39,A5,7.03,24.5,0,140.7
2025-03-15 11:02:39,A6,9.55,24.4,0.046,190.2
2025-03-15 11:02:39,A7,9.08,22.9,0,132.7
2025-03-15 11:02:39,A8,8.25,22.6,0.0,254.8
2025-03-15 11:02:39,A9,8.41,24.0,0.093,181.1
2025-03-15 11:02:39,A10,9.42,23.9,0,191.8
2025-03-15 11:02:40,A1,8.63,18.9,0.001,158.9
2025-03-15 11:02:40,A2,7.77,23.4,0.001,146.8
2025-03-15 11:02:40,A3,10.95,21.0,0.008,124.0
2025-03-15 11:02:40,A4,6.22,22.1,0.097,212.8
2025-03-15 11:02:40,A5,7.03,24.4,0,141.1
2025-03-15 11:02:40,A6,9.58,24.4,0.046,189.5
2025-03-15 11:02:40,A7,9.07,22.9,0.001,131.0
2025-03-15 11:02:40,A8,8.2,22.6,0.001,254.9
2025-03-15 11:02:40,A9,8.42,24.0,0.095,180.8
2025-03-15 11:02:40,A10,9.43,23.9,0.0,191.5
2025-03-15 11:02:41,A1,8.63,19.0,0,157.7
2025-03-15 11:02:41,A2,7.74,23.3,0,146.3
2025-03-15 11:02:41,A3,10.94,21.0,0.006,123.4
2025-03-15 11:02:41,A4,6.2,22.2,0.097,212.0
2025-03-15 11:02:41,A5,7.04,24.3,0,141.2
2025-03-15 11:02:41,A6,9.58,24.4,0.046,190.2
2025-03-15 11:02:41,A7,9.1,22.9,0.001,131.1
2025-03-15 11:02:41,A8,8.2,22.5,0,254.9
2025-03-15 11:02:41,A9,8.39,24.0,0.096,179.6
2025-03-15 11:02:41,A10,9.42,23.8,0,191.5
2025-03-15 11:02:42,A1,8.61,19.0,0,158.0
2025-03-15 11:02:42,A2,7.75,23.3,0,145.2
2025-03-15 11:02:42,A3,10.96,21.1,0.004,123.3
2025-03-15 11:02:42,A4,6.21,22.1,0.097,211.8
2025-03-15 11:02:42,A5,7.04,24.3,0,140.9
2025-03-15 11:02:42,A6,9.62,24.3,0.046,191.1
2025-03-15 11:02:42,A7,9.11,22.8,0.001,130.5
2025-03-15 11:02:42,A8,8.21,22.5,0.0,255.1
2025-03-15 11:02:42,A9,8.38,24.0,0.096,179.7
2025-03-15 11:02:42,A10,9.42,23.9,0,190.8
2025-03-15 11:02:43,A1,8.6,19.1,0,157.8
2025-03-15 11:02:43,A2,7.74,23.4,0,144.9
2025-03-15 11:02:43,A3,10.97,21.0,0.004,122.8
2025-03-15 11:02:43,A4,6.18,22.2,0.098,212.4
2025-03-15 11:02:43,A5,7.0,24.4,0,140.6
2025-03-15 11:02:43,A6,9.61,24.3,0.047,191.0
2025-03-15 11:02:43,A7,9.1,22.9,0.001,131.0
2025-03-15 11:02:43,A8,8.22,22.5,0,255.9
2025-03-15 11:02:43,A9,8.38,24.0,0.098,179.6
2025-03-15 11:02:43,A10,9.38,24.0,0,191.2
2025-03-15 11:02:44,A1,8.61,19.1,0.0,158.2
2025-03-15 11:02:44,A2,7.74,23.4,0.0,144.7
2025-03-15 11:02:44,A3,11.0,21.1,0.001,124.2
2025-03-15 11:02:44,A4,6.18,22.2,0.098,213.2
2025-03-15 11:02:44,A5,6.97,24.4,0,140.1
2025-03-15 11:02:44,A6,9.62,24.3,0.048,191.5
2025-03-15 11:02:44,A7,9.12,22.8,0.0,130.5
2025-03-15 11:02:44,A8,8.25,22.6,0,256.1
2025-03-15 11:02:44,A9,8.38,24.0,0.097,179.2
2025-03-15 11:02:44,A10,9.39,24.0,0,191.2
2025-03-15 11:02:45,A1,8.63,19.1,0.001,158.0
2025-03-15 11:02:45,A2,7.78,23.5,0.0,144.4
2025-03-15 11:02:45,A3,11.01,21.1,0,125.1
2025-03-15 11:02:45,A4,6.15,22.2,0.098,212.5
2025-03-15 11:02:45,A5,6.98,24.4,0,139.7
2025-03-15 11:02:45,A6,9.6,24.3,0.048,192.4
2025-03-15 11:02:45,A7,9.11,22.8,0,130.0
2025-03-15 11:02:45,A8,8.28,22.6,0,256.1
2025-03-15 11:02:45,A9,8.37,23.9,0.096,178.7
2025-03-15 11:02:45,A10,9.36,24.0,0,191.1
2025-03-15 11:02:46,A1,8.61,19.2,0,158.8
2025-03-15 11:02:46,A2,7.77,23.5,0,143.8
2025-03-15 11:02:46,A3,11.05,21.2,0,124.7
2025-03-15 11:02:46,A4,6.15,22.2,0.099,212.5
2025-03-15 11:02:46,A5,6.98,24.4,0,139.5
2025-03-15 11:02:46,A6,9.6,24.3,0.048,193.0
2025-03-15 11:02:46,A7,9.11,22.8,0.0,130.0
2025-03-15 11:02:46,A8,8.29,22.7,0,255.5
2025-03-15 11:02:46,A9,8.39,23.9,0.096,178.4
2025-03-15 11:02:46,A10,9.36,23.9,0.0,191.5
2025-03-15 11:02:47,A1,8.64,19.1,0,159.4
2025-03-15 11:02:47,A2,7.75,23.6,0,143.9
2025-03-15 11:02:47,A3,11.04,21.3,0,124.5
2025-03-15 11:02:47,A4,6.15,22.3,0.1,212.8
2025-03-15 11:02:47,A5,6.99,24.3,0,139.6
2025-03-15 11:02:47,A6,9.6,24.2,0.047,194.2
2025-03-15 11:02:47,A7,9.16,22.8,0,128.8
2025-03-15 11:02:47,A8,8.26,22.7,0,255.1
2025-03-15 11:02:47,A9,8.41,23.9,0.096,178.3
2025-03-15 11:02:47,A10,9.35,23.9,0.001,191.3
2025-03-15 11:02:48,A1,8.69,19.1,0,159.1
2025-03-15 11:02:48,A2,7.77,23.6,0,142.8
2025-03-15 11:02:48,A3,11.04,21.3,0,124.5
2025-03-15 11:02:48,A4,6.18,22.4,0.099,213.5
2025-03-15 11:02:48,A5,7.01,24.3,0,140.2
2025-03-15 11:02:48,A6,9.63,24.2,0.046,194.9
2025-03-15 11:02:48,A7,9.19,22.8,0.001,127.8
2025-03-15 11:02:48,A8,8.26,22.6,0.001,255.3
2025-03-15 11:02:48,A9,8.43,23.9,0.096,177.8
2025-03-15 11:02:48,A10,9.34,23.9,0,191.0
2025-03-15 11:02:49,A1,8.7,19.1,0,158.7
2025-03-15 11:02:49,A2,7.75,23.7,0.0,142.3
2025-03-15 11:02:49,A3,11.07,21.3,0,124.5
2025-03-15 11:02:49,A4,6.21,22.5,0.099,213.3
2025-03-15 11:02:49,A5,7.02,24.3,0,140.2
2025-03-15 11:02:49,A6,9.69,24.2,0.046,195.0
2025-03-15 11:02:49,A7,9.16,22.8,0.002,128.3
2025-03-15 11:02:49,A8,8.23,22.7,0,254.6
2025-03-15 11:02:49,A9,8.46,23.9,0.097,178.1
2025-03-15 11:02:49,A10,9.34,23.9,0.0,190.5
