timestamp,segment_id,pressure,temperature,vibration,flow_rate
2025-03-15 11:01:48,A3,9.25,22.7,0.113,177.4
2025-03-15 11:01:48,A4,10.14,24.2,0.103,161.0
2025-03-15 11:01:48,A5,10.53,24.1,0.031,163.6
2025-03-15 11:01:48,A6,14.48,23.9,0.054,131.0
2025-03-15 11:01:48,A7,8.8,23.6,-0.078,249.5
2025-03-15 11:01:48,A8,11.45,20.5,0.104,153.8
2025-03-15 11:01:48,A9,11.05,21.0,-0.054,187.0
2025-03-15 11:01:48,A10,14.2,27.7,0.013,103.9
2025-03-15 11:01:49,A1,7.59,22.3,0.065,187.2
2025-03-15 11:01:49,A2,8.16,19.8,0.101,209.8
2025-03-15 11:01:49,A3,9.26,22.7,0.115,176.8
2025-03-15 11:01:49,A4,10.14,24.3,0.103,161.2
2025-03-15 11:01:49,A5,10.53,24.1,0.03,162.8
2025-03-15 11:01:49,A6,14.49,23.9,0.054,131.3
2025-03-15 11:01:49,A7,8.78,23.6,-0.079,249.7
2025-03-15 11:01:49,A8,11.49,20.4,0.105,154.8
2025-03-15 11:01:49,A9,11.05,21.0,-0.058,186.6
2025-03-15 11:01:49,A10,14.19,27.7,0.009,102.9
2025-03-15 11:01:50,A1,7.62,22.3,0.065,186.9
2025-03-15 11:01:50,A2,8.16,19.8,0.1,209.7
2025-03-15 11:01:50,A3,9.24,22.7,0.116,176.1
2025-03-15 11:01:50,A4,10.12,24.2,0.104,161.5
2025-03-15 11:01:50,A5,10.48,24.1,0.028,162.5
2025-03-15 11:01:50,A6,14.51,23.9,0.054,130.9
2025-03-15 11:01:50,A7,8.75,23.6,-0.081,250.3
2025-03-15 11:01:50,A8,11.47,20.4,0.105,155.2
2025-03-15 11:01:50,A9,11.07,21.1,-0.06,186.6
2025-03-15 11:01:50,A10,14.2,27.7,0.006,102.8
2025-03-15 11:01:51,A1,7.6,22.3,0.065,186.6
2025-03-15 11:01:51,A2,8.18,19.9,0.101,210.2
2025-03-15 11:01:51,A3,9.24,22.7,0.115,176.3
2025-03-15 11:01:51,A4,10.13,24.2,0.104,161.1
2025-03-15 11:01:51,A5,10.48,24.1,0.03,162.4
2025-03-15 11:01:51,A6,14.49,24.0,0.054,130.6
2025-03-15 11:01:51,A7,8.72,23.5,-0.083,250.5
2025-03-15 11:01:51,A8,11.47,20.4,0.105,155.2
2025-03-15 11:01:51,A9,11.07,21.1,-0.06,187.8
2025-03-15 11:01:51,A10,14.21,27.6,0.005,102.7
2025-03-15 11:01:52,A1,7.62,22.3,0.068,185.2
2025-03-15 11:01:52,A2,8.19,19.9,0.101,210.0
2025-03-15 11:01:52,A3,9.24,22.7,0.116,176.0
2025-03-15 11:01:52,A4,10.15,24.2,0.104,161.2
2025-03-15 11:01:52,A5,10.48,24.1,0.029,163.5
2025-03-15 11:01:52,A6,14.51,24.0,0.055,131.3
2025-03-15 11:01:52,A7,8.72,23.5,-0.084,250.4
2025-03-15 11:01:52,A8,11.49,20.4,0.106,155.5
2025-03-15 11:01:52,A9,11.05,21.1,-0.061,187.6
2025-03-15 11:01:52,A10,14.22,27.7,0.005,103.4
2025-03-15 11:01:53,A1,7.65,22.2,0.07,185.0
2025-03-15 11:01:53,A2,8.2,19.9,0.1,210.3
2025-03-15 11:01:53,A3,9.24,22.7,0.116,176.2
2025-03-15 11:01:53,A4,10.19,24.2,0.103,162.0
2025-03-15 11:01:53,A5,10.53,24.0,0.028,163.3
2025-03-15 11:01:53,A6,14.53,24.0,0.055,132.2
2025-03-15 11:01:53,A7,8.7,23.4,-0.085,250.9
2025-03-15 11:01:53,A8,11.47,20.5,0.107,155.5
2025-03-15 11:01:53,A9,11.08,21.0,-0.06,187.5
2025-03-15 11:01:53,A10,14.25,27.7,0.005,103.4
2025-03-15 11:01:54,A1,7.64,22.2,0.071,185.4
2025-03-15 11:01:54,A2,8.2,19.9,0.101,210.1
2025-03-15 11:01:54,A3,9.21,22.6,0.117,176.4
2025-03-15 11:01:54,A4,10.21,24.3,0.103,161.8
2025-03-15 11:01:54,A5,10.51,24.0,0.029,162.4
2025-03-15 11:01:54,A6,14.53,24.0,0.057,131.6
2025-03-15 11:01:54,A7,8.69,23.4,-0.087,251.5
2025-03-15 11:01:54,A8,11.48,20.4,0.106,155.3
2025-03-15 11:01:54,A9,11.11,21.1,-0.06,186.7
2025-03-15 11:01:54,A10,14.26,27.7,0.006,103.1
2025-03-15 11:01:55,A1,7.61,22.1,0.07,185.3
2025-03-15 11:01:55,A2,8.19,19.9,0.1,210.8
2025-03-15 11:01:55,A3,9.22,22.7,0.118,176.0
2025-03-15 11:01:55,A4,10.19,24.3,0.105,161.2
2025-03-15 11:01:55,A5,10.53,24.0,0.029,162.6
2025-03-15 11:01:55,A6,14.54,24.1,0.057,132.5
2025-03-15 11:01:55,A7,8.72,23.4,-0.088,251.5
2025-03-15 11:01:55,A8,11.45,20.5,0.105,155.5
2025-03-15 11:01:55,A9,11.09,21.1,-0.062,186.2
2025-03-15 11:01:55,A10,14.3,27.8,0.007,103.1
2025-03-15 11:01:56,A1,7.62,22.1,0.068,185.1
2025-03-15 11:01:56,A2,8.18,19.8,0.102,210.4
2025-03-15 11:01:56,A3,9.2,22.6,0.121,176.0
2025-03-15 11:01:56,A4,10.22,24.3,0.106,161.1
2025-03-15 11:01:56,A5,10.53,24.0,0.028,162.3
2025-03-15 11:01:56,A6,14.54,24.1,0.057,132.1
2025-03-15 11:01:56,A7,8.7,23.4,-0.09,252.0
2025-03-15 11:01:56,A8,11.43,20.7,0.106,155.2
2025-03-15 11:01:56,A9,11.08,21.1,-0.063,187.3
2025-03-15 11:01:56,A10,14.28,27.8,0.006,102.4
2025-03-15 11:01:57,A1,7.62,22.1,0.068,184.1
2025-03-15 11:01:57,A2,8.19,19.8,0.101,210.0
2025-03-15 11:01:57,A3,9.19,22.6,0.122,176.6
2025-03-15 11:01:57,A4,10.21,24.3,0.106,160.5
2025-03-15 11:01:57,A5,10.54,23.9,0.025,162.7
2025-03-15 11:01:57,A6,14.53,24.1,0.057,132.6
2025-03-15 11:01:57,A7,8.69,23.4,-0.089,252.3
2025-03-15 11:01:57,A8,11.46,20.7,0.105,156.0
2025-03-15 11:01:57,A9,11.08,21.0,-0.062,187.5
2025-03-15 11:01:57,A10,14.29,27.7,0.006,102.3
2025-03-15 11:01:58,A1,7.61,22.1,0.067,183.3
2025-03-15 11:01:58,A2,8.21,19.8,0.102,209.1
2025-03-15 11:01:58,A3,9.19,22.7,0.125,175.6
2025-03-15 11:01:58,A4,10.2,24.4,0.106,160.6
2025-03-15 11:01:58,A5,10.5,24.0,0.024,163.1
2025-03-15 11:01:58,A6,14.5,24.1,0.056,132.6
2025-03-15 11:01:58,A7,8.67,23.4,-0.089,251.7
2025-03-15 11:01:58,A8,11.47,20.7,0.106,157.0
2025-03-15 11:01:58,A9,11.09,21.0,-0.062,186.7
2025-03-15 11:01:58,A10,14.32,27.8,0.005,101.8
2025-03-15 11:01:59,A1,7.6,22.1,0.067,182.7
2025-03-15 11:01:59,A2,8.2,19.8,0.101,209.3
2025-03-15 11:01:59,A3,9.15,22.6,0.127,175.4
2025-03-15 11:01:59,A4,10.2,24.4,0.105,160.8
2025-03-15 11:01:59,A5,10.51,23.9,0.023,163.1
2025-03-15 11:01:59,A6,14.51,24.1,0.058,133.0
2025-03-15 11:01:59,A7,8.66,23.5,-0.09,251.6
2025-03-15 11:01:59,A8,11.46,20.6,0.106,157.2
2025-03-15 11:01:59,A9,11.12,21.1,-0.064,186.0
2025-03-15 11:01:59,A10,14.32,27.8,0.003,102.1
2025-03-15 11:02:00,A1,7.62,22.0,0.068,182.4
2025-03-15 11:02:00,A2,8.2,19.8,0.102,210.2
2025-03-15 11:02:00,A3,9.14,22.7,0.128,176.0
2025-03-15 11:02:00,A4,10.22,24.3,0.105,160.5
2025-03-15 11:02:00,A5,10.52,24.0,0.022,162.7
2025-03-15 11:02:00,A6,14.52,24.1,0.057,133.0
2025-03-15 11:02:00,A7,8.67,23.6,-0.092,252.2
2025-03-15 11:02:00,A8,11.48,20.6,0.108,157.6
2025-03-15 11:02:00,A9,11.14,21.1,-0.066,185.7
2025-03-15 11:02:00,A10,14.31,27.7,0.003,101.7
2025-03-15 11:02:01,A1,7.64,22.0,0.067,181.9
2025-03-15 11:02:01,A2,8.23,19.8,0.101,209.5
2025-03-15 11:02:01,A3,9.16,22.7,0.127,176.0
2025-03-15 11:02:01,A4,10.2,24.4,0.107,160.9
2025-03-15 11:02:01,A5,10.54,24.0,0.02,162.5
2025-03-15 11:02:01,A6,14.5,24.0,0.056,133.0
2025-03-15 11:02:01,A7,8.64,23.6,-0.093,253.0
2025-03-15 11:02:01,A8,11.46,20.6,0.109,158.5
2025-03-15 11:02:01,A9,11.15,21.0,-0.067,185.8
2025-03-15 11:02:01,A10,14.32,27.7,0.002,102.0
2025-03-15 11:02:02,A1,7.67,22.0,0.066,181.5
2025-03-15 11:02:02,A2,8.26,19.8,0.104,209.1
2025-03-15 11:02:02,A3,9.16,22.7,0.128,176.3
2025-03-15 11:02:02,A4,10.23,24.4,0.108,161.1
2025-03-15 11:02:02,A5,10.54,24.0,0.022,162.3
2025-03-15 11:02:02,A6,14.5,24.1,0.055,132.8
2025-03-15 11:02:02,A7,8.64,23.6,-0.094,253.3
2025-03-15 11:02:02,A8,11.44,20.5,0.11,158.3
2025-03-15 11:02:02,A9,11.16,20.9,-0.068,187.1
2025-03-15 11:02:02,A10,14.36,27.7,0.0,102.3
2025-03-15 11:02:03,A1,7.68,22.1,0.067,180.7
2025-03-15 11:02:03,A2,8.26,19.8,0.103,208.0
2025-03-15 11:02:03,A3,9.17,22.7,0.129,176.5
2025-03-15 11:02:03,A4,10.23,24.3,0.106,160.9
2025-03-15 11:02:03,A5,10.52,24.1,0.023,162.2
2025-03-15 11:02:03,A6,14.51,24.1,0.055,132.6
2025-03-15 11:02:03,A7,8.65,23.7,-0.095,253.8
2025-03-15 11:02:03,A8,11.4,20.6,0.111,158.3
2025-03-15 11:02:03,A9,11.15,20.9,-0.069,187.5
2025-03-15 11:02:03,A10,14.38,27.6,-0.002,102.4
2025-03-15 11:02:04,A1,7.66,22.1,0.068,180.7
2025-03-15 11:02:04,A2,8.24,19.8,0.105,206.8
2025-03-15 11:02:04,A3,9.17,22.7,0.129,176.1
2025-03-15 11:02:04,A4,10.26,24.3,0.106,161.7
2025-03-15 11:02:04,A5,10.5,24.1,0.023,161.8
2025-03-15 11:02:04,A6,14.52,24.1,0.056,132.5
2025-03-15 11:02:04,A7,8.63,23.8,-0.095,253.5
2025-03-15 11:02:04,A8,11.39,20.7,0.114,158.5
2025-03-15 11:02:04,A9,11.12,21.0,-0.069,187.5
2025-03-15 11:02:04,A10,14.38,27.6,-0.001,102.1
2025-03-15 11:02:05,A1,7.66,22.0,0.069,180.1
2025-03-15 11:02:05,A2,8.25,19.7,0.105,206.5
2025-03-15 11:02:05,A3,9.12,22.8,0.132,176.6
2025-03-15 11:02:05,A4,10.31,24.4,0.108,162.3
2025-03-15 11:02:05,A5,10.47,24.2,0.023,161.8
2025-03-15 11:02:05,A6,14.53,24.1,0.058,133.1
2025-03-15 11:02:05,A7,8.61,23.8,-0.096,253.8
2025-03-15 11:02:05,A8,11.38,20.6,0.113,159.0
2025-03-15 11:02:05,A9,11.13,21.1,-0.069,186.9
2025-03-15 11:02:05,A10,14.38,27.7,-0.001,102.3
2025-03-15 11:02:06,A1,7.64,22.1,0.069,180.1
2025-03-15 11:02:06,A2,8.28,19.7,0.104,206.5
2025-03-15 11:02:06,A3,9.12,22.8,0.133,176.7
2025-03-15 11:02:06,A4,10.28,24.4,0.109,161.8
2025-03-15 11:02:06,A5,10.5,24.2,0.022,161.8
2025-03-15 11:02:06,A6,14.53,24.1,0.058,133.4
2025-03-15 11:02:06,A7,8.63,23.7,-0.098,253.3
2025-03-15 11:02:06,A8,11.36,20.6,0.113,158.1
2025-03-15 11:02:06,A9,11.15,21.2,-0.069,186.9
2025-03-15 11:02:06,A10,14.39,27.7,-0.001,102.0
2025-03-15 11:02:07,A1,7.64,22.1,0.07,180.8
2025-03-15 11:02:07,A2,8.29,19.8,0.104,205.6
2025-03-15 11:02:07,A3,9.15,22.8,0.131,176.3
2025-03-15 11:02:07,A4,10.28,24.5,0.109,161.8
2025-03-15 11:02:07,A5,10.5,24.0,0.022,161.7
2025-03-15 11:02:07,A6,14.54,24.1,0.058,133.6
2025-03-15 11:02:07,A7,8.59,23.7,-0.099,252.8
2025-03-15 11:02:07,A8,11.33,20.7,0.115,157.5
2025-03-15 11:02:07,A9,11.13,21.1,-0.071,187.4
2025-03-15 11:02:07,A10,14.43,27.7,-0.0,101.5
2025-03-15 11:02:08,A1,7.64,22.2,0.068,181.1
2025-03-15 11:02:08,A2,8.29,19.7,0.105,206.2
2025-03-15 11:02:08,A3,9.17,22.8,0.132,176.3
2025-03-15 11:02:08,A4,10.24,24.4,0.109,162.7
2025-03-15 11:02:08,A5,10.49,24.0,0.022,163.4
2025-03-15 11:02:08,A6,14.51,24.2,0.058,134.3
2025-03-15 11:02:08,A7,8.59,23.7,-0.1,253.2
2025-03-15 11:02:08,A8,11.32,20.7,0.116,157.7
2025-03-15 11:02:08,A9,11.13,21.2,-0.072,187.5
2025-03-15 11:02:08,A10,14.41,27.6,-0.002,101.3
2025-03-15 11:02:09,A1,7.66,22.1,0.069,180.6
2025-03-15 11:02:09,A2,8.33,19.7,0.107,205.7
2025-03-15 11:02:09,A3,9.17,22.8,0.132,176.5
2025-03-15 11:02:09,A4,10.23,24.4,0.11,162.4
2025-03-15 11:02:09,A5,10.5,24.1,0.022,163.1
2025-03-15 11:02:09,A6,14.48,24.2,0.057,134.0
2025-03-15 11:02:09,A7,8.58,23.7,-0.101,253.4
2025-03-15 11:02:09,A8,11.34,20.7,0.119,156.7
2025-03-15 11:02:09,A9,11.1,21.1,-0.074,188.1
2025-03-15 11:02:09,A10,14.41,27.6,-0.002,101.8
2025-03-15 11:02:10,A1,7.66,22.1,0.07,180.2
2025-03-15 11:02:10,A2,8.32,19.7,0.106,204.9
2025-03-15 11:02:10,A3,9.17,22.9,0.134,177.0
2025-03-15 11:02:10,A4,10.22,24.3,0.108,163.4
2025-03-15 11:02:10,A5,10.54,24.1,0.021,163.3
2025-03-15 11:02:10,A6,14.49,24.2,0.058,134.1
2025-03-15 11:02:10,A7,8.57,23.7,-0.101,253.7
2025-03-15 11:02:10,A8,11.36,20.6,0.121,156.8
2025-03-15 11:02:10,A9,11.08,21.1,-0.075,188.2
2025-03-15 11:02:10,A10,14.46,27.5,-0.002,102.2
2025-03-15 11:02:11,A1,7.66,22.1,0.069,180.5
2025-03-15 11:02:11,A2,8.28,19.7,0.106,204.9
2025-03-15 11:02:11,A3,9.17,22.8,0.135,177.3
2025-03-15 11:02:11,A4,10.22,24.3,0.108,164.2
2025-03-15 11:02:11,A5,10.5,24.1,0.021,164.5
2025-03-15 11:02:11,A6,14.49,24.1,0.058,134.7
2025-03-15 11:02:11,A7,8.59,23.6,-0.102,253.2
2025-03-15 11:02:11,A8,11.37,20.5,0.12,156.5
2025-03-15 11:02:11,A9,11.1,21.1,-0.076,188.7
2025-03-15 11:02:11,A10,14.44,27.6,-0.003,102.6
2025-03-15 11:02:12,A1,7.65,22.1,0.068,180.1
2025-03-15 11:02:12,A2,8.31,19.6,0.106,205.7
2025-03-15 11:02:12,A3,9.17,22.8,0.134,177.7
2025-03-15 11:02:12,A4,10.22,24.4,0.108,164.7
2025-03-15 11:02:12,A5,10.5,24.1,0.022,165.6
2025-03-15 11:02:12,A6,14.49,24.1,0.058,135.7
2025-03-15 11:02:12,A7,8.59,23.6,-0.105,253.2
2025-03-15 11:02:12,A8,11.4,20.5,0.122,156.7
2025-03-15 11:02:12,A9,11.13,21.2,-0.077,187.9
2025-03-15 11:02:12,A10,14.44,27.6,-0.005,102.2
2025-03-15 11:02:13,A1,7.66,22.2,0.07,181.0
2025-03-15 11:02:13,A2,8.32,19.7,0.106,205.9
2025-03-15 11:02:13,A3,9.18,22.9,0.136,178.2
2025-03-15 11:02:13,A4,10.24,24.5,0.109,164.8
2025-03-15 11:02:13,A5,10.53,24.1,0.02,165.2
2025-03-15 11:02:13,A6,14.51,24.1,0.06,136.2
2025-03-15 11:02:13,A7,8.59,23.6,-0.106,252.7
2025-03-15 11:02:13,A8,11.37,20.5,0.123,157.1
2025-03-15 11:02:13,A9,11.11,21.2,-0.076,188.7
2025-03-15 11:02:13,A10,14.44,27.7,-0.007,102.4
2025-03-15 11:02:14,A1,7.63,22.2,0.069,180.8
2025-03-15 11:02:14,A2,8.31,19.7,0.107,205.4
2025-03-15 11:02:14,A3,9.16,22.8,0.135,178.7
2025-03-15 11:02:14,A4,10.26,24.5,0.109,165.5
2025-03-15 11:02:14,A5,10.53,24.1,0.02,165.4
2025-03-15 11:02:14,A6,14.5,24.0,0.06,137.6
2025-03-15 11:02:14,A7,8.61,23.6,-0.105,253.6
2025-03-15 11:02:14,A8,11.36,20.5,0.123,158.3
2025-03-15 11:02:14,A9,11.12,21.2,-0.077,188.4
2025-03-15 11:02:14,A10,14.47,27.6,-0.007,102.7
2025-03-15 11:02:15,A1,7.61,22.1,0.069,181.0
2025-03-15 11:02:15,A2,8.35,19.7,0.108,206.0
2025-03-15 11:02:15,A3,9.14,22.7,0.135,179.1
2025-03-15 11:02:15,A4,10.24,24.5,0.109,165.2
2025-03-15 11:02:15,A5,10.53,24.1,0.02,164.8
2025-03-15 11:02:15,A6,14.54,24.1,0.059,138.5
2025-03-15 11:02:15,A7,8.61,23.6,-0.104,253.4
2025-03-15 11:02:15,A8,11.35,20.4,0.123,158.5
2025-03-15 11:02:15,A9,11.13,21.1,-0.08,188.5
2025-03-15 11:02:15,A10,14.49,27.6,-0.008,103.0
2025-03-15 11:02:16,A1,7.61,22.1,0.069,179.8
2025-03-15 11:02:16,A2,8.32,19.7,0.109,206.1
2025-03-15 11:02:16,A3,9.1,22.7,0.135,179.2
2025-03-15 11:02:16,A4,10.23,24.5,0.11,164.8
2025-03-15 11:02:16,A5,10.53,24.1,0.02,164.9
2025-03-15 11:02:16,A6,14.56,24.1,0.058,139.3
2025-03-15 11:02:16,A7,8.59,23.6,-0.107,253.0
2025-03-15 11:02:16,A8,11.36,20.4,0.122,158.9
2025-03-15 11:02:16,A9,11.1,21.0,-0.08,188.8
2025-03-15 11:02:16,A10,14.49,27.6,-0.008,103.3
2025-03-15 11:02:17,A1,7.6,22.0,0.069,179.8
2025-03-15 11:02:17,A2,8.33,19.7,0.11,206.0
2025-03-15 11:02:17,A3,9.11,22.7,0.136,179.1
2025-03-15 11:02:17,A4,10.22,24.4,0.112,164.5
2025-03-15 11:02:17,A5,10.53,24.0,0.021,165.5
2025-03-15 11:02:17,A6,14.57,24.1,0.058,140.1
2025-03-15 11:02:17,A7,8.59,23.6,-0.109,253.3
2025-03-15 11:02:17,A8,11.34,20.4,0.122,158.7
2025-03-15 11:02:17,A9,11.08,21.0,-0.081,188.5
2025-03-15 11:02:17,A10,14.45,27.6,-0.008,103.0
2025-03-15 11:02:18,A1,7.56,22.0,0.069,178.4
2025-03-15 11:02:18,A2,8.3,19.7,0.111,205.5
2025-03-15 11:02:18,A3,9.11,22.7,0.134,178.7
2025-03-15 11:02:18,A4,10.24,24.5,0.111,164.5
2025-03-15 11:02:18,A5,10.5,24.0,0.022,165.0
2025-03-15 11:02:18,A6,14.56,24.1,0.056,140.7
2025-03-15 11:02:18,A7,8.58,23.6,-0.11,253.1
2025-03-15 11:02:18,A8,11.34,20.3,0.123,159.2
2025-03-15 11:02:18,A9,11.09,21.0,-0.08,189.0
2025-03-15 11:02:18,A10,14.45,27.6,-0.009,103.2
2025-03-15 11:02:19,A1,7.57,22.0,0.07,178.5
2025-03-15 11:02:19,A2,8.29,19.6,0.111,204.6
2025-03-15 11:02:19,A3,9.09,22.8,0.135,178.8
2025-03-15 11:02:19,A4,10.27,24.3,0.112,164.9
2025-03-15 11:02:19,A5,10.49,24.1,0.024,165.1
2025-03-15 11:02:19,A6,14.59,24.1,0.056,141.0
2025-03-15 11:02:19,A7,8.59,23.7,-0.112,252.5
2025-03-15 11:02:19,A8,11.34,20.3,0.125,159.0
2025-03-15 11:02:19,A9,11.09,20.9,-0.082,188.3
2025-03-15 11:02:19,A10,14.44,27.5,-0.01,103.5
2025-03-15 11:02:20,A1,7.57,22.0,0.069,178.3
2025-03-15 11:02:20,A2,8.29,19.6,0.113,203.9
2025-03-15 11:02:20,A3,9.11,22.7,0.136,178.7
2025-03-15 11:02:20,A4,10.26,24.3,0.113,164.2
2025-03-15 11:02:20,A5,10.47,24.1,0.023,164.9
2025-03-15 11:02:20,A6,14.62,24.2,0.054,141.0
2025-03-15 11:02:20,A7,8.63,23.6,-0.112,252.0
2025-03-15 11:02:20,A8,11.36,20.2,0.125,159.2
2025-03-15 11:02:20,A9,11.07,20.9,-0.084,187.3
2025-03-15 11:02:20,A10,14.44,27.5,-0.011,103.7
2025-03-15 11:02:21,A1,7.57,22.0,0.07,177.6
2025-03-15 11:02:21,A2,8.29,19.6,0.115,203.6
2025-03-15 11:02:21,A3,9.1,22.8,0.136,179.0
2025-03-15 11:02:21,A4,10.25,24.3,0.114,164.0
2025-03-15 11:02:21,A5,10.5,24.1,0.023,163.9
2025-03-15 11:02:21,A6,14.64,24.2,0.055,142.0
2025-03-15 11:02:21,A7,8.64,23.5,-0.113,251.0
2025-03-15 11:02:21,A8,11.33,20.2,0.125,159.2
2025-03-15 11:02:21,A9,11.07,20.8,-0.085,187.8
2025-03-15 11:02:21,A10,14.44,27.5,-0.012,103.8
2025-03-15 11:02:22,A1,7.57,22.0,0.069,177.5
2025-03-15 11:02:22,A2,8.27,19.5,0.115,203.9
2025-03-15 11:02:22,A3,9.1,22.8,0.137,178.3
2025-03-15 11:02:22,A4,10.25,24.1,0.113,163.5
2025-03-15 11:02:22,A5,10.48,24.1,0.023,164.7
2025-03-15 11:02:22,A6,14.62,24.2,0.055,141.6
2025-03-15 11:02:22,A7,8.62,23.5,-0.115,251.3
2025-03-15 11:02:22,A8,11.29,20.2,0.127,159.4
2025-03-15 11:02:22,A9,11.07,20.9,-0.086,187.2
2025-03-15 11:02:22,A10,14.45,27.5,-0.012,103.1
2025-03-15 11:02:23,A1,7.55,22.0,0.071,177.6
2025-03-15 11:02:23,A2,8.28,19.5,0.116,203.9
2025-03-15 11:02:23,A3,9.09,22.7,0.138,178.0
2025-03-15 11:02:23,A4,10.25,24.1,0.113,163.6
2025-03-15 11:02:23,A5,10.5,24.1,0.023,164.4
2025-03-15 11:02:23,A6,14.6,24.2,0.053,142.5
2025-03-15 11:02:23,A7,8.62,23.5,-0.116,251.3
2025-03-15 11:02:23,A8,11.26,20.2,0.127,159.3
2025-03-15 11:02:23,A9,11.1,20.8,-0.086,187.3
2025-03-15 11:02:23,A10,14.48,27.6,-0.014,103.5
2025-03-15 11:02:24,A1,7.54,21.9,0.072,177.8
2025-03-15 11:02:24,A2,8.29,19.5,0.118,204.0
2025-03-15 11:02:24,A3,9.08,22.7,0.139,179.0
2025-03-15 11:02:24,A4,10.24,24.0,0.112,163.5
2025-03-15 11:02:24,A5,10.48,24.1,0.024,164.5
2025-03-15 11:02:24,A6,14.66,24.3,0.052,142.4
2025-03-15 11:02:24,A7,8.58,23.6,-0.117,251.3
2025-03-15 11:02:24,A8,11.25,20.1,0.128,160.1
2025-03-15 11:02:24,A9,11.1,20.9,-0.086,186.9
2025-03-15 11:02:24,A10,14.51,27.6,-0.014,103.7
2025-03-15 11:02:25,A1,7.52,21.9,0.072,178.3
2025-03-15 11:02:25,A2,8.3,19.5,0.118,203.4
2025-03-15 11:02:25,A3,9.11,22.7,0.14,178.7
2025-03-15 11:02:25,A4,10.21,24.0,0.114,163.9
2025-03-15 11:02:25,A5,10.49,24.2,0.026,164.9
2025-03-15 11:02:25,A6,14.66,24.2,0.052,142.1
2025-03-15 11:02:25,A7,8.58,23.5,-0.118,251.7
2025-03-15 11:02:25,A8,11.25,20.1,0.127,160.4
2025-03-15 11:02:25,A9,11.1,20.9,-0.087,187.0
2025-03-15 11:02:25,A10,14.49,27.6,-0.015,103.3
2025-03-15 11:02:26,A1,7.56,21.9,0.074,177.9
2025-03-15 11:02:26,A2,8.3,19.5,0.12,202.8
2025-03-15 11:02:26,A3,9.08,22.7,0.141,179.2
2025-03-15 11:02:26,A4,10.24,24.0,0.113,165.1
2025-03-15 11:02:26,A5,10.5,24.2,0.026,164.3
2025-03-15 11:02:26,A6,14.66,24.2,0.052,143.2
2025-03-15 11:02:26,A7,8.6,23.3,-0.119,252.0
2025-03-15 11:02:26,A8,11.2,20.1,0.128,159.5
2025-03-15 11:02:26,A9,11.09,20.9,-0.088,187.3
2025-03-15 11:02:26,A10,14.5,27.6,-0.014,103.0
2025-03-15 11:02:27,A1,7.52,21.8,0.074,178.2
2025-03-15 11:02:27,A2,8.31,19.4,0.12,203.0
2025-03-15 11:02:27,A3,9.07,22.7,0.142,178.0
2025-03-15 11:02:27,A4,10.22,24.0,0.115,165.5
2025-03-15 11:02:27,A5,10.53,24.1,0.025,165.0
2025-03-15 11:02:27,A6,14.66,24.2,0.052,143.3
2025-03-15 11:02:27,A7,8.59,23.3,-0.119,252.5
2025-03-15 11:02:27,A8,11.22,20.1,0.128,158.5
2025-03-15 11:02:27,A9,11.09,20.9,-0.088,187.0
2025-03-15 11:02:27,A10,14.51,27.5,-0.015,103.2
2025-03-15 11:02:28,A1,7.53,21.7,0.077,178.7
2025-03-15 11:02:28,A2,8.33,19.4,0.122,202.9
2025-03-15 11:02:28,A3,9.06,22.7,0.141,178.6
2025-03-15 11:02:28,A4,10.23,24.0,0.116,165.8
2025-03-15 11:02:28,A5,10.98,24.4,0.028,157.4
2025-03-15 11:02:28,A6,14.66,24.2,0.051,143.0
2025-03-15 11:02:28,A7,8.58,23.3,-0.119,252.3
2025-03-15 11:02:28,A8,11.26,20.1,0.13,158.2
2025-03-15 11:02:28,A9,11.09,21.0,-0.089,187.6
2025-03-15 11:02:28,A10,14.5,27.5,-0.016,102.3
2025-03-15 11:02:29,A1,7.54,21.7,0.077,179.5
2025-03-15 11:02:29,A2,8.29,19.4,0.122,203.2
2025-03-15 11:02:29,A3,9.06,22.7,0.143,178.5
2025-03-15 11:02:29,A4,10.24,24.0,0.118,165.6
2025-03-15 11:02:29,A5,11.43,24.7,0.031,149.7
2025-03-15 11:02:29,A6,14.67,24.2,0.051,144.0
2025-03-15 11:02:29,A7,8.59,23.3,-0.122,251.6
2025-03-15 11:02:29,A8,11.25,20.1,0.13,158.9
2025-03-15 11:02:29,A9,11.07,21.0,-0.088,186.5
2025-03-15 11:02:29,A10,14.5,27.5,-0.016,103.2
2025-03-15 11:02:30,A1,7.53,21.8,0.075,179.1
2025-03-15 11:02:30,A2,8.26,19.3,0.121,203.5
2025-03-15 11:02:30,A3,9.06,22.7,0.143,178.6
2025-03-15 11:02:30,A4,10.2,24.1,0.118,165.7
2025-03-15 11:02:30,A5,11.88,25.0,0.034,142.0
2025-03-15 11:02:30,A6,14.68,24.2,0.051,144.0
2025-03-15 11:02:30,A7,8.58,23.3,-0.121,251.8
2025-03-15 11:02:30,A8,11.28,20.2,0.132,158.6
2025-03-15 11:02:30,A9,11.03,21.0,-0.089,186.1
2025-03-15 11:02:30,A10,14.53,27.5,-0.017,102.3
2025-03-15 11:02:31,A1,7.49,21.7,0.076,178.5
2025-03-15 11:02:31,A2,8.31,19.3,0.122,203.5
2025-03-15 11:02:31,A3,9.07,22.7,0.145,178.7
2025-03-15 11:02:31,A4,10.2,24.1,0.118,165.7
2025-03-15 11:02:31,A5,12.33,25.3,0.037,134.4
